,key,key confidence,duration,hotness,energy,loudness,tempo,mode,mode_confidence,danceability,year,album,artist name,title
1700,5,0.387,224.7571,0.2784255160496253,0.0,-8.419,103.244,1,0.52,0.0,2009,Viimeiseen pisaraan,Kari Tapio,Rakkauden veteraani
1701,9,0.12,166.03383,0.36786933874359073,0.0,-13.589,109.057,0,0.203,0.0,1977,Cabretta,Mink DeVille,She's So Tough
1702,7,0.096,108.85179,0.3669058527885173,0.0,-20.373,176.756,1,0.413,0.0,1996,Beavis and Butt-Head Do America,John Frizzell,DEFCON 4
1703,7,0.599,214.93506,0.29624881058023994,0.0,-12.626,66.931,1,0.646,0.0,0,Lian Ren Chuang Shi Ji,Steve Chou,Wo Men De Fei Leng Cui
1704,0,0.325,326.16444,0.38852729330596053,0.0,-8.278,141.379,1,0.466,0.0,0,Stories From The Heart,Bob Carlisle,Somewhere
1705,4,0.775,286.58893,0.0,0.0,-9.134,139.963,0,0.624,0.0,0,Cantara,Cantara,Ubi Caritas
1706,8,0.01,261.79873,0.475085634411099,0.0,-7.51,200.199,1,0.235,0.0,1995,Ragnarock,GWAR,Surf of Syn
1707,5,0.445,366.70649,0.36005330653898404,0.0,-11.257,175.613,0,0.396,0.0,1995,Mongo Returns!,Mongo Santamaria,Hush
1708,4,0.515,165.61587,0.3676398705552997,0.0,-12.831,111.868,1,0.448,0.0,0,Love Letters,Bert Kaempfert And His Orchestra,Let's Go Home
1709,10,0.248,244.61016,0.3760144930305397,0.0,-20.819,117.772,1,0.249,0.0,0,Norma,Vincenzo Bellini,Bellini: Norma: Vanne_ e li cela entrambi
1710,2,0.795,242.70322,0.49769050699763745,0.0,-13.558,69.704,1,0.691,0.0,1982,Inside Ronnie Milsap,Ronnie Milsap,Wrong End Of The Rainbow
1711,0,0.803,159.242,0.29153972708877773,0.0,-17.896,114.028,1,0.62,0.0,0,Christmas On The Range,Jimmy Wakely,If Santa Claus Could Bring You Back To Me
1712,1,0.342,409.91302,0.25116592509237207,0.0,-12.066,124.988,1,0.379,0.0,0,You Are! Remix Box,Christian Quast,You Are!
1713,2,1.0,149.2371,0.0,0.0,-21.63,152.363,1,1.0,0.0,0,The Strathspey King,James Scott Skinner,Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow
1714,6,0.252,436.21832,0.4228460327165041,0.0,-9.783,137.971,0,0.466,0.0,0,Shiva Technology,Evolution,Peyote
1715,10,0.334,353.17506,0.3361063415448203,0.0,-11.005,125.009,0,0.421,0.0,2007,What's in a number EP,Theodor Zox,What's in a number & Feed me lies remixes
1716,1,0.0,24.0322,0.33353892446888,0.0,-14.38,161.26,1,0.0,0.0,0,So Cal Drunks,Mix Mob,Intro: The Dragon
1717,7,1.0,111.80363,0.3487366981482638,0.0,-13.411,91.76,1,1.0,0.0,2010,Voracious Love,Erja Lyytinen,Soul Of A Man
1718,2,0.179,210.07628,0.6506658682742238,0.0,-8.522,189.616,1,0.339,0.0,1998,Prolonging the Magic,Cake,Alpha Beta Parking Lot
1719,6,0.491,325.11955,0.5465451619554416,0.0,-5.094,126.773,1,0.395,0.0,2006,The Anatomy Of,Between The Buried And Me,Geek USA (Album Version)
1720,6,0.102,237.68771,0.42978028579125227,0.0,-10.906,94.009,0,0.294,0.0,0,Siempre Es Hoy/Reversiones,Gustavo Cerati,Amo Dejarte Asi
1721,2,0.202,296.93342,0.2799760250330418,0.0,-7.817,145.323,1,0.28,0.0,2009,Dernière Chance d'être disque d'or (Edition Spéciale: nouvel album + best of 5 titres),Oldelaf et Monsieur D,La fête à la prison
1722,0,0.515,423.07873,0.3941275766079933,0.0,-13.818,135.599,1,0.691,0.0,0,The Exponential Truth,LORE,Pluvialus
1723,7,0.414,204.25098,0.5222778974185658,0.0,-5.145,168.459,1,0.481,0.0,0,Stomping Ground,Goldfinger,Forgiveness
1724,4,0.694,78.75873,0.3623717208148473,0.0,-6.893,186.501,1,0.468,0.0,0,Blister Pop,The Embarrassment,Song For Val
1725,5,0.028,165.35465,0.301772341979143,0.0,-8.299,153.3,1,0.231,0.0,0,The Way To Do It,Tiny Bradshaw,The Train Kept A Rollin
1726,7,0.804,170.1873,0.26712486735047014,0.0,-10.061,137.192,1,0.619,0.0,1989,Les Increvable N2,André Verchuren,Aviatic
1727,6,0.084,77.94893,0.4494236346936823,0.0,-5.0,117.996,0,0.339,0.0,0,Die besten Tage sind gezählt,Kool Savas,Keiner außer uns
1728,9,0.524,265.1424,0.34481362496248247,0.0,-8.072,78.588,0,0.479,0.0,0,Love in the First,Latif,Luv In the First
1729,7,0.559,291.57832,0.5031516059846183,0.0,-19.544,189.524,1,0.444,0.0,1989,Flying Cowboys,Rickie Lee Jones,Love Is Gonna Bring Us Back Alive
1730,7,0.946,141.24363,0.36868937254805195,0.0,-10.401,86.296,1,0.567,0.0,1997,The Complete Blue Horizon Sessions,Otis Spann,Can't Do Me No Good
1731,1,0.78,169.1424,0.42382566334467503,0.0,-23.815,138.308,1,0.661,0.0,1966,The Sand Pebbles,Jerry Goldsmith,Main Title
1732,2,0.815,159.242,0.0,0.0,-9.909,186.549,1,0.679,0.0,0,Vinicio,Matteo Bonfanti e i maledetti,Plaza de Mayo
1733,0,0.574,380.81261,0.0,0.0,-12.584,64.033,1,0.488,0.0,0,Chithi Lae ke Kabootar Ja,Naseebo Lal,Dil Naheen Lagda
1734,4,0.378,279.74485,0.5800131829395042,0.0,-9.86,187.566,0,0.406,0.0,0,Killer,Seal,Whirlpool [Live]
1735,7,0.851,390.66077,0.5134632897021558,0.0,-10.478,161.47,1,0.739,0.0,1989,Five Man Acoustical Jam,Tesla,The Way It Is
1736,9,0.0,248.71138,0.4303002791079415,0.0,-9.95,150.209,1,0.234,0.0,0,Swing To The Right,Utopia,The Up
1737,4,0.438,188.94322,0.3730604928119009,0.0,-9.224,134.552,0,0.313,0.0,2005,Reprise Des Négociations,Bénabar,Tu Peux Compter Sur Moi
1738,7,0.591,163.63057,0.3472497167251076,0.0,-13.01,146.143,1,0.494,0.0,1988,Perlen...,Der Plan,Frisch Verliebt
1739,5,0.412,269.94893,0.5236990777653908,0.0,-4.357,124.973,0,0.398,0.0,1986,Revenge,Eurythmics,Missionary Man
1740,7,0.801,181.81179,0.279642625276782,0.0,-9.606,242.393,1,0.873,0.0,0,Maurice Larcange Au Zenith,Maurice Larcange,La feria de San Cristobal (Live)
1741,5,0.041,260.20526,0.6120672682978017,0.0,-6.259,149.913,0,0.415,0.0,2003,Dangerously In Love,Beyoncé,Be With You
1742,4,0.0,202.23955,0.3987271229661493,0.0,-5.099,146.013,0,0.0,0.0,2007,War Of Aggression,A Perfect Murder,Within (Album Version)
1743,9,0.527,218.40934,0.29498661655523356,0.0,-9.71,150.799,1,0.446,0.0,1980,Heartland,Michael Stanley Band,Don't Stop The Music
1744,10,0.642,350.4322,0.4491399510400711,0.0,-10.587,106.58,0,0.552,0.0,1998,True Chillout (3CD set),Talvin Singh,Traveller
1745,10,0.947,58.122,0.3412658413564567,0.0,-35.702,137.387,1,0.854,0.0,0,Solomon Vol. 2,Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria
1746,11,0.561,456.51546,0.2559413156234322,0.0,-11.009,127.874,0,0.545,0.0,1999,Superstar Dog,Curtis,Superstar Dog
1747,9,0.106,397.42649,0.40718985626248494,0.0,-5.045,131.045,1,0.21,0.0,0,Shock To The System,Toby Emerson,Rapture (Toby Emerson Dub) (Toby Emerson Dub)
1748,1,0.736,301.06077,0.45553772197617337,0.0,-8.688,133.392,0,0.797,0.0,1997,Made In Japan,Deep Forest,Madazulu
1749,10,0.47,169.97832,0.3546029258766705,0.0,-13.577,93.443,1,0.518,0.0,0,Tampa Red Vol. 10 1938-1939,Tampa Red,If I Had Known
1750,9,0.489,148.92363,0.564855750476682,0.0,-4.912,95.611,1,0.456,0.0,2007,The Big Dirty,Every Time I Die,Depressionista
1751,5,0.056,228.62322,0.381044109296661,0.0,-4.739,104.587,1,0.835,0.0,2001,Lifer,Lifer,Boring
1752,5,0.865,119.71873,0.5554145758164936,0.0,-10.19,127.191,0,0.745,0.0,1983,Rock For Light,Bad Brains,Riot Squad (1991 Digital Remaster)
1753,5,0.725,195.10812,0.19708910133658306,0.0,-6.586,118.355,1,0.276,0.0,0,The Dee Jays / Baby Talk - Best of,The Dee Jays,In The Midnight Hour
1754,1,0.521,52.79302,0.3854253249925463,0.0,-13.149,146.852,1,0.522,0.0,1997,Diamond,Diamond D,Intro
1755,7,0.313,221.49179,0.3988625972568107,0.0,-10.771,131.981,1,0.468,0.0,0,The Rhythm Of The Night,Corona,I Gotta Keep Dancing
1756,7,0.791,274.59873,0.6538972174277825,0.0,-6.209,131.279,1,0.593,0.0,2007,Icky Thump,The White Stripes,Im Slowly Turning Into You
1757,8,0.548,461.24363,0.25707591521548795,0.0,-5.497,85.322,1,0.608,0.0,0,2Fresh - Get It Started,2Fresh,Get It Started
1758,7,0.968,414.1971,0.0,0.0,-4.017,120.039,1,0.704,0.0,0,African Grooves Vol.26,Ndala Kasheba,Marashi Ya Pemba
1759,7,1.0,186.67057,0.32078993501601744,0.0,-11.552,117.269,1,0.902,0.0,0,A Pretty Gal's Love,New Roanoke Jug Band,Cold Icy Floor
1760,3,0.338,291.13424,0.33894696915778594,0.0,-12.446,93.331,1,0.427,0.0,0,Lookin' For A Change,Joe McBride,This Is How A Heart Breaks
1761,5,0.526,252.682,0.3582852521807958,0.0,-8.925,129.493,1,0.537,0.0,0,My Favorite Place,Greater Vision,Heaven's Hero (Featuring Champion Of Love)
1762,9,0.712,216.89424,0.326235946430283,0.0,-5.893,160.158,1,0.556,0.0,2005,Sag Ihnen Bescheid,Headliners,Sag Ihnen Bescheid
1763,11,0.77,230.53016,0.44032607280862934,0.0,-11.485,97.004,1,0.595,0.0,1994,Lover Girl,Lady Saw,Bare As You Dare
1764,4,0.646,217.96526,0.47274827273176656,0.0,-10.011,107.657,1,0.352,0.0,1981,La Folie,The Stranglers,It Only Takes Two To Tango
1765,4,0.629,309.96853,0.3091394974851341,0.0,-12.469,110.19,1,0.365,0.0,0,Smooth Jazz Journey - Third Edition,Hot Club Of Detroit,Night Time
1766,8,0.847,261.14567,0.5904492768121657,0.0,-14.957,105.324,0,0.723,0.0,2007,Tales Don't Tell Themselves,Funeral For A Friend,Crash And Burn [Home Demo]
1767,1,0.0,200.38485,0.5121972430113413,0.0,-5.167,85.012,1,0.0,0.0,2003,Later That Day...,Lyrics Born,Bad Dreams
1768,8,0.346,113.47546,0.5420546314637725,0.0,-3.761,190.922,1,0.5,0.0,0,Life Won't Wait,Rancid,Black Lung (Album Version)
1769,10,0.965,281.33832,0.5457307001135414,0.0,-8.183,127.844,1,0.64,0.0,1990,Ladies And Gentlemen... The Best Of George Michael,George Michael,Praying For Time
1770,7,0.326,209.34485,0.20728595283543555,0.0,-11.786,118.577,0,0.496,0.0,0,20 Suosikkia / Karjalan Marjaana,Tulipunaruusut,Ilta Oulunjoella
1771,8,0.588,208.48281,0.36491403453505683,0.0,-8.066,117.947,1,0.499,0.0,1990,The Essential Stevie Ray Vaughan And Double Trouble,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,Telephone Song
1772,4,0.471,365.16526,0.34863014215936494,0.0,-8.351,111.315,1,0.176,0.0,1975,Babe Ruth,Babe Ruth,Dancer (2007 Digital Remaster)
1773,7,0.0,151.37914,0.49769050699763745,0.0,-12.581,112.88,1,0.257,0.0,1983,Live,Ronnie Milsap,Don't You Know How Much I Love You
1774,10,0.726,350.56281,0.3302126989009335,0.0,-12.256,166.989,0,0.576,0.0,0,Wangetti,David Hudson,Monkey & Turtle
1775,4,0.467,469.60281,0.6222089601294355,0.0,-10.256,100.171,0,0.397,0.0,1987,Time Machine,Joe Satriani,Echo
1776,7,0.394,128.49587,0.5222778974185658,0.0,-4.625,185.409,1,0.514,0.0,0,Stomping Ground,Goldfinger,I'm Down
1777,2,0.156,412.21179,0.3753748194868852,0.0,-28.346,115.007,0,0.293,0.0,0,None But The Lonely Heart,Charlie Haden & Chris Anderson,Alone Together
1778,7,0.339,340.50567,0.3596629972544362,0.0,-13.807,96.311,1,0.404,0.0,2000,Wanita,Rokia Traoré,Château de sable
1779,0,0.534,249.05098,0.3707476836905326,0.0,-9.29,140.462,1,0.454,0.0,0,Descarga Espectacular,Fruko Y Sus Tesos,El Ausente/ El Preso/ El Caminante/ Tania
1780,11,0.219,508.96934,0.45339118607533013,0.0,-4.277,162.733,1,0.356,0.0,0,Live At Wacken Open Air 2006 - A Night Of Emperial Wrath,Emperor,With Strength I Burn
1781,1,0.63,524.87791,0.7136698195798281,0.0,-7.219,118.101,1,0.405,0.0,1991,Use Your Illusion II,Guns N' Roses,Locomotive (Complicity)
1782,6,0.789,292.5971,0.3636756770511417,0.0,-18.473,71.608,1,0.893,0.0,0,X Communication : Trilogy II,Brand X,Zero Db (drum solo by Frank Katz)
1783,9,0.438,188.29016,0.32123723379103947,0.0,-4.63,131.968,0,0.477,0.0,1999,Trace My Track,Speaker,Joking
1784,0,0.489,321.64526,0.13232928552293502,0.0,-7.717,119.331,1,0.509,0.0,0,Poolside : Mykonos,Christos Kedras,Water Blazz (Chill House mix)
1785,3,0.0,879.69914,0.30667609347902947,0.0,-8.523,141.231,0,0.103,0.0,0,Lagian Ne Maujan,Faiz Ali Faiz,Lagian ne maujan
1786,7,0.627,165.09342,0.3965213030824702,0.0,-14.328,194.028,0,0.766,0.0,0,Home For The Holidays,Gold City,What Child Is This?
1787,7,0.369,330.97098,0.3337708451653926,0.0,-16.934,101.529,1,0.406,0.0,1996,San Juan Suite/San Juan Suite II: Narada Classics,Michael Gettel,Safe Passage
1788,11,0.755,169.66485,0.49705095869202826,0.0,-3.968,148.458,0,0.557,0.0,0,The Stooges [Deluxe Edition],The Stooges,Not Right (Remastered LP Version)
1789,9,0.568,210.46812,0.44720665684404026,0.0,-13.644,114.382,1,0.53,0.0,1986,Greatest Hits,Restless Heart,That Rock Won't Roll
1790,7,0.221,250.56608,0.2480246869211474,0.0,-9.422,86.201,1,0.386,0.0,0,Match Box Blues,David Evans,Prison Bound Blues
1791,8,0.265,235.85914,0.35944751217008625,0.0,-6.682,121.988,1,0.38,0.0,0,Play Cool,Will Pan,Shuo Ni Ai Wo
1792,4,0.309,212.84526,0.47920455769377673,0.0,-4.014,127.962,1,0.188,0.0,2008,Wake The Sleeper,Uriah Heep,Wake The Sleeper
1793,0,0.569,327.83628,0.0,0.0,-11.718,115.633,0,0.741,0.0,0,Fantasie [Deluxe Edition],Paso Doble,Fantasie (Extended Version)
1794,0,0.0,229.53751,0.3199800325552832,0.0,-11.957,163.725,1,0.0,0.0,2003,Carrier Track,Stress Assassin,EU A4
1795,9,0.757,261.04118,0.4041576710256122,0.0,-9.803,149.916,1,0.677,0.0,1989,The Reckoning,Margaret Becker,Start The Fire
1796,11,0.491,144.90077,0.30497274472426045,0.0,-10.715,164.192,0,0.481,0.0,0,En las cosas del amor...,Abracadabra,Te estoy saboreando
1797,10,0.0,175.98649,0.3805651678346358,0.0,-11.91,101.485,1,0.219,0.0,0,Chicago R&B [Parrot R&B],Orchids,You Said You Loved Me
1798,2,0.689,220.99546,0.386630836509906,0.0,-13.743,100.855,1,0.644,0.0,0,Modelo Para Armar,Juan Carlos Baglietto,Salzanitos
1799,2,0.367,219.74159,0.3518418956973318,0.0,-4.866,139.778,1,0.452,0.0,2001,Bully,Sugarbomb,Gone
1800,1,0.577,227.5522,0.39327449140462534,0.0,-7.113,114.272,1,0.46,0.0,0,Strictly The Best Vol. 15,Bounty Killer,Ask Fi War
1801,2,0.184,380.682,0.5314117519895055,0.0,-7.736,110.255,1,0.476,0.0,2005,Gaia II,Mago de Oz,Desde mi cielo
1802,2,0.381,202.47465,0.3205201351139909,0.0,-6.852,161.518,1,0.392,0.0,0,Visão Futurística Do Passado,Quinteto Violado,Olha Pro Ceu
1803,4,0.518,145.55383,0.4337287814263827,0.0,-5.603,201.123,1,0.501,0.0,2006,Cuban Ballerina,Dead To Me,Don't Lie
1804,4,0.725,289.59302,0.4055961953475206,0.0,-5.247,152.0,0,0.698,0.0,0,Heroes And Villains,Paloalto,Seed
1805,6,0.0,79.93424,0.4494236346936823,0.0,-5.031,81.224,0,0.0,0.0,2000,Die besten Tage sind gezählt,Kool Savas,Warum rappst du?
1806,7,0.555,261.642,0.5167640302671827,0.0,-10.294,96.716,1,0.711,0.0,0,We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School,Darryl Worley,Katie's Song
1807,11,0.605,263.3922,0.3265559051117419,0.0,-3.889,172.485,1,0.265,0.0,0,The Trials Of Job,Mykill Miers,Get Money
1808,0,0.445,314.06975,0.33894696915778594,0.0,-10.203,91.979,1,0.521,0.0,2005,Texas Hold'em,Joe McBride,One Eyed Jack
1809,0,0.721,192.62649,0.4041576710256122,0.0,-17.471,96.848,1,0.722,0.0,0,Immigrant's Daughter,Margaret Becker,Stay Close To Me
1810,8,0.692,231.73179,0.0,0.0,-5.659,119.976,1,0.72,0.0,0,The Long Way Home,Jarvis Church,So Beautiful
1811,10,0.209,182.33424,0.28489406124365585,0.0,-15.498,110.058,0,0.362,0.0,0,The Fabulous Mae West And Other Wonderful Girls,Damita Jo,Face To Face
1812,0,0.36,933.642,0.49866887479608674,0.0,-10.328,95.315,1,0.405,0.0,1994,Snivilisation,Orbital,Are We Here ?
1813,2,0.686,140.12036,0.2764458834928463,0.0,-16.165,66.963,1,0.664,0.0,0,Debout là d'dans,Ministère des Affaires Populaires,Bagdad by night
1814,1,0.111,219.19302,0.0,0.0,-8.085,134.837,1,0.577,0.0,0,Mes Années Disco,Alain Turban,Santa Monica (Version Originale 1980)
1815,11,0.109,419.68281,0.4460715844124553,0.0,-6.407,91.498,1,0.446,0.0,2005,Amerijuanican,Bongzilla,Cutdown
1816,5,0.083,88.58077,0.372462979783255,0.0,-3.211,203.994,1,0.118,0.0,2006,Un Mundo De Sensaciones,2 Minutos,Rompan Todo
1817,5,0.352,192.20853,0.49866887479608674,0.0,-6.924,120.938,0,0.49,0.0,1990,Halcyon - The Platinum Collection,Orbital,Chime (edit)
1818,2,0.983,179.04281,0.4104772001409885,0.0,-13.666,166.036,1,0.822,0.0,1979,Harder Faster,April Wine,Say Hello
1819,8,0.033,152.45016,0.6038764869181625,0.0,-12.144,95.981,1,0.557,0.0,1967,The Dolly Parton Classics,Dolly Parton,I'm Not Worth the Tears
1820,2,0.152,324.91057,0.0,0.0,-4.442,174.554,1,0.5,0.0,0,La Habana Tiene...,Estrellas Cubanas,Fin De Semana
1821,1,0.459,383.16363,0.34454060084591037,0.0,-16.486,121.896,1,0.69,0.0,1995,All In The Mind,The Bucketheads,Little Louie Bonus
1822,10,0.231,299.33669,0.28048218729929586,0.0,-11.3,118.017,1,0.333,0.0,0,Al Denson,Al Denson,Love Is Taking Hold
1823,11,0.672,252.08118,0.5313033185652613,0.0,-8.706,125.022,0,0.63,0.0,2003,Best Of Whitesnake,Whitesnake,Love Ain't No Stranger (2003 Digital Remaster)
1824,9,0.326,170.05669,0.457611173992295,0.0,-9.502,72.073,1,0.479,0.0,2006,Lo Compilation Mix By Susumu Yokota,The Chap,We Are Not Impartial
1825,0,0.304,244.74077,0.3858780577405268,0.0,-12.121,84.826,1,0.561,0.0,0,Maire,Máire Brennan,Atlantic Shore
1826,3,0.0,296.85506,0.5283022622842384,0.0,-6.966,145.271,1,0.0,0.0,1998,Gran Turismo,The Cardigans,Paralyzed
1827,7,0.003,200.98567,0.5938083651752645,0.0,-8.273,90.158,1,0.384,0.0,2005,The Day After,Twista,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version)
1828,0,0.457,246.36036,0.3647356115183538,0.0,-5.833,130.786,1,0.455,0.0,0,Viva Dictators,Dictators,Weekend
1829,5,0.246,211.59138,0.5720278536807922,0.0,-7.239,100.783,1,0.371,0.0,2005,All Or Nothing,Fat Joe,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05]
1830,0,0.446,289.2273,0.540216450464995,0.0,-5.676,162.069,1,0.546,0.0,0,Kuschelrock 19,Oasis,Don't Go Away
1831,0,0.204,171.15383,0.31872616158614475,0.0,-7.075,128.928,1,0.311,0.0,0,Seasons Of The Scythe,The Accursed,Slaughter The Gods
1832,5,0.92,204.85179,0.3447211111720015,0.0,-11.14,133.428,1,0.658,0.0,1995,LIVE IN CONCERT,Eddy Raven,I WANNA HEAR IT FROM YOU
1833,1,0.164,225.14893,0.5400077502099329,0.0,-5.189,200.435,1,0.08,0.0,0,Ghetto Fabolous [Explicit Version],Fabolous,Ma' Be Easy [Explicit Version]
1834,0,0.045,211.90485,0.417591879764777,0.0,-7.033,160.598,1,0.298,0.0,2009,Riddim Of Silence,Floor,Heather
1835,10,0.226,190.56281,0.2618160974506479,0.0,-4.116,113.373,0,0.519,0.0,0,Aitai,Michelle & Vickie,Party For Pink
1836,11,0.005,552.93342,0.31791328227769183,0.0,-9.464,127.92,0,0.128,0.0,0,Hi-Bias: Club Life 3,Sulk,Only You (Chimi-Changa Club Mix)
1837,10,0.608,167.3922,0.47878007430730035,0.0,-8.89,86.819,1,0.596,0.0,0,Soul Friends,Ben E. King,Let It Be Me
1838,10,0.777,505.67791,0.4053520109500235,0.0,-7.255,125.012,0,0.62,0.0,0,Club Trafikana,Trafik,Smoke
1839,4,0.596,515.36934,0.3529191836315295,0.0,-4.694,129.088,0,0.566,0.0,2002,Quod Superius Sicut Inferius,Astarte,Oblivious Darkness
1840,8,0.217,170.94485,0.3456373395988333,0.0,-16.407,69.768,1,0.241,0.0,1987,The Heart Of Christmas,Sergio Franchi,Silent Night
1841,2,0.579,194.76853,0.36005330653898404,0.0,-8.674,118.295,0,0.696,0.0,1975,Afro-Indio,Mongo Santamaria,Lady Marmalade
1842,10,0.434,198.89587,0.24453220533902725,0.0,-13.522,71.312,1,0.6,0.0,0,Award-Winning Movie Themes : The 70's,The London Pops Orchestra,The Way We Were
1843,9,0.832,313.70404,0.6154544615535558,0.0,-14.361,85.207,0,0.684,0.0,1983,Message In A Box,The Police,Wrapped Around Your Finger
1844,0,0.693,207.49016,0.34384449941445117,0.0,-10.288,153.667,1,0.708,0.0,0,Le Bruit De Ma Vie,Cali,Pour Jane (Live Acoustique)
1845,6,0.534,358.19057,0.14468466090957882,0.0,-9.298,91.215,1,0.536,0.0,0,Oh Happy Day,Edwin Hawkins,I'm Going Through
1846,11,0.631,246.30812,0.30004649036641506,0.0,-11.613,135.099,0,0.59,0.0,1992,Mèci,Edith Lefel,L'a fête komine
1847,5,0.879,298.13506,0.4048271165593455,0.0,-17.214,70.317,1,0.559,0.0,0,Blues Masters Vol. 4,Lonnie Johnson,Raining On The Cold_ Cold Ground
1848,3,0.058,20.79302,0.3485523530660074,0.0,-7.401,87.63,1,0.229,0.0,0,What! What! Volume 1,F.l.y.,Shit 3 Outro
1849,4,0.502,254.45832,0.29690520738607173,0.0,-7.893,142.351,0,0.47,0.0,0,Tonedeaf,Orbit,Nice Ride
1850,9,0.557,278.96118,0.6333399087018368,0.0,-5.563,80.7,1,0.549,0.0,1978,Desire/Blood On The Tracks/Street Legal,Bob Dylan,New Pony
1851,7,0.063,146.59873,0.3116155449734521,0.0,-15.018,80.79,1,0.446,0.0,0,World Music Vol. 24: The Sound Of The Caribbean,Orlando Pops Orchestra,El Manisero
1852,6,0.052,291.26485,0.38091717062497904,0.0,-8.654,140.989,1,0.315,0.0,0,Sugar Coated Lover,Geiom Ft. Marita,Sugar Coated Lover
1853,7,0.799,146.15465,0.3200869267523748,0.0,-12.158,137.567,1,0.598,0.0,1994,Les Années Chansons,Line Renaud,Gwendolina
1854,8,0.415,314.48771,0.41478065907349704,0.0,-10.215,216.023,0,0.495,0.0,2002,Tiny Blue Biosphere,Rhian Sheehan,Degrees of Freedom
1855,11,0.391,273.34485,0.0,0.0,-7.597,112.998,1,0.397,0.0,0,We Are One,David Saylor,This Time
1856,10,0.035,137.84771,0.2491372295395512,0.0,-13.915,122.842,1,0.18,0.0,0,Songs of the US Armed Forces,The Sun Harbor's Chorus-Documentary Recordings,US Air Force
1857,3,0.214,163.83955,0.36773193521021486,0.0,-10.187,154.631,1,0.397,0.0,0,Long 'Bout Midnight,Roy Brown,Love Don't Love Nobody
1858,7,0.327,255.50322,0.45009338235070345,0.0,-8.247,176.16,1,0.417,0.0,2005,Photographs,Mest,Tonight Will Last Forever (Album Version)
1859,5,0.907,188.05506,0.37747250731152715,0.0,-9.368,93.283,1,0.687,0.0,0,Discografia Completa Vol.5,Los Iracundos,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me)
1860,3,0.0,192.88771,0.0,0.0,-13.533,150.75,1,0.397,0.0,0,Golden Gospel Favorites,Cumberland Quartet,One Day At A Time
1861,8,0.979,210.18077,0.3765142312148788,0.0,-12.307,172.514,1,0.629,0.0,0,Another Somebody Done Somebody Wrong Song,Ray Conniff,My Melody Of Love
1862,10,0.529,131.81342,0.42427111444565735,0.0,-7.495,93.417,1,0.517,0.0,2008,101 Great Black Gospel_ Vol. 4,Five Blind Boys of Alabama,I've Got a Home
1863,10,0.0,151.09179,0.3475475805256747,0.0,-13.476,130.272,0,0.119,0.0,0,Talkin Latin Vol.13 : Brazil sounds,Luiz Bonfa,Olhos Ciganos
1864,3,0.623,191.73832,0.3853449137330586,0.0,-11.383,131.624,1,0.502,0.0,1927,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,Blind Willie McTell,Writing Paper Blues
1865,3,0.245,227.52608,0.365514003262653,0.0,-22.803,147.853,1,0.474,0.0,0,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1,Hushabye Baby,So Small (Lullaby Rendition of Carrie Underwood)
1866,4,0.688,201.03791,0.31545346268902497,0.0,-8.415,131.857,1,0.571,0.0,0,Chupi Guay - Canciones para jugar  CD 1,Arco Iris,Felicidades
1867,7,0.537,316.96934,0.8256391107955884,0.0,-7.896,187.844,1,0.428,0.0,2009,No Line On The Horizon,U2,FEZ-Being Born
